Date,Repo_Rate,Interest_Rate,Market_Rate,VIX,Treasury_10Y,Deposits,Withdrawals,Loans_Given,Loan_Repayment,HQLA,ASF,RSF,Total_Deposits_Pool,Total_Loans_Pool,LCR,NSFR,Net_Cash_Flow,Cumulative_Net_Cash_Flow,NLP,Crisis_Phase,Crisis_Name,Sentiment,News_Headline,Predicted_Survival_Days
2023-10-10,5.295394,7.33036,4.925833,18.81,4.7871,444.7,590.86,256.74,70042.64,1082182.77,15175118.02,16340311.81,166779.07,19277743.53,500.0,92.8692,69639.73,-49110964.46,-29110964.46,normal,,0.361903,,365.0
2023-10-11,5.264764,7.676009,4.858009,18.97,4.7827,1091.88,526.39,305.41,53715.17,1081308.19,15175711.78,16294985.52,167344.55,19224333.77,500.0,93.1312,53975.24,-49056989.21,-29056989.21,normal,,0.307618,,365.0
2023-10-12,5.331817,7.366635,5.428144,18.95,4.651,622.03,647.93,233.36,60265.58,1085165.17,15175684.58,16243763.99,167318.65,19164301.55,500.0,93.4247,60006.32,-48996982.89,-28996982.89,normal,,0.261475,,365.0
2023-10-13,5.28896,7.432594,5.032678,19.48,4.8735,720.46,405.09,163.44,64405.51,1094851.09,15176015.72,16188689.69,167634.02,19100059.47,500.0,93.7446,64557.45,-48932425.45,-28932425.45,normal,,0.222254,,365.0
2023-10-16,5.342461,6.944393,4.905182,19.07,4.8025,401.55,668.35,295.27,43301.66,1083723.01,15175735.58,16152677.33,167367.22,19057053.09,500.0,93.9518,42739.58,-48889685.87,-28889685.87,normal,,0.188916,,365.0
2023-10-17,5.247071,7.545117,4.960784,19.32,4.7397,635.08,689.97,423.5,71309.18,1096759.42,15175677.95,16091769.94,167312.34,18986167.41,500.0,94.3071,70830.8,-48818855.07,-28818855.07,normal,,0.160578,,365.0
2023-10-18,5.347636,7.001792,5.300809,18.96,4.7726,563.18,413.76,301.74,43754.93,1085185.28,15175834.84,16055420.91,167461.75,18942714.22,500.0,94.5216,43602.61,-48775252.47,-28775252.47,normal,,0.136492,,365.0
2023-10-19,5.374427,7.337756,5.5346,18.73,4.7619,992.71,600.64,409.71,37689.95,1068700.13,15176246.51,16024576.57,167853.82,18905433.98,500.0,94.7061,37672.31,-48737580.16,-28737580.16,normal,,0.116018,,365.0
2023-10-20,5.223734,6.930121,5.274647,18.55,4.7103,924.13,710.1,432.15,47181.18,1060217.08,15176471.24,15985274.75,168067.85,18858684.95,500.0,94.9403,46963.06,-48690617.1,-28690617.1,normal,,0.098615,,365.0
2023-10-23,5.349937,7.558296,5.510324,18.05,4.7164,432.05,468.34,211.38,46984.7,1054533.64,15176433.14,15945799.78,168031.56,18811911.63,500.0,95.1751,46737.04,-48643880.07,-28643880.07,normal,,0.083823,,365.0
2023-10-24,5.395435,7.642338,5.096962,17.48,4.667,436.05,467.38,187.62,67862.67,1069546.22,15176400.24,15887523.78,168000.23,18744236.57,500.0,95.524,67643.73,-48576236.34,-28576236.34,normal,,0.083823,No major economic releases — markets steady,365.0
2023-10-25,5.265526,7.549443,5.451399,17.61,4.6649,589.75,845.67,327.62,65658.98,1078616.46,15176131.53,15831525.82,167744.31,18678905.21,500.0,95.8602,65075.44,-48511160.89,-28511160.89,normal,,0.071249,,365.0
2023-10-26,5.419148,7.189151,5.271917,17.64,4.6402,818.27,624.43,316.15,62373.42,1084726.75,15176335.06,15778481.32,167938.15,18616847.94,500.0,96.1838,62251.11,-48448909.79,-28448909.79,normal,,0.060562,,365.0
2023-10-27,5.352334,7.657837,5.58341,17.32,4.5939,945.27,493.13,312.16,60627.6,1091242.29,15176809.82,15726910.03,168390.3,18556532.5,500.0,96.5022,60767.59,-48388142.2,-28388142.2,normal,,0.051478,,365.0
2023-10-30,5.292423,7.6762,4.900921,16.6,4.6326,663.86,504.32,332.42,68483.96,1102976.75,15176977.33,15668402.47,168549.83,18488380.96,500.0,96.8636,68311.08,-48319831.12,-28319831.12,normal,,0.043756,,365.0
2023-10-31,5.327028,7.392413,4.923103,16.66,4.6412,636.23,588.55,442.86,59070.29,1104830.32,15177027.39,15618478.86,168597.51,18429753.53,500.0,97.1735,58675.1,-48261156.02,-28261156.02,normal,,0.037193,,365.0
2023-11-01,5.359759,7.757098,5.148217,16.78,4.6263,1310.88,401.1,287.61,47420.25,1096841.65,15177982.66,15578861.04,169507.29,18382620.89,500.0,97.4268,48042.42,-48213113.6,-28213113.6,normal,,0.487193,"Fed signals potential rate cuts, markets rally",365.0
2023-11-02,5.334051,6.860081,5.071093,16.54,4.6286,704.54,524.77,394.53,65287.05,1105069.62,15178171.41,15523299.98,169687.06,18317728.36,500.0,97.7767,65072.3,-48148041.3,-28148041.3,normal,,0.414114,,365.0
2023-11-03,5.358716,7.254008,5.841878,16.16,4.5942,1149.88,311.22,370.43,39012.56,1088653.16,15179052.01,15491316.92,170525.72,18279086.23,500.0,97.9843,39480.79,-48108560.51,-28108560.51,normal,,0.351997,,365.0
2023-11-06,5.280928,7.475815,5.598523,15.83,4.5203,650.69,394.19,243.33,32428.24,1064091.75,15179321.32,15465200.64,170782.21,18246901.32,500.0,98.1515,32441.4,-48076119.11,-28076119.11,normal,,0.299197,,365.0
2023-11-07,5.339027,7.455383,5.524057,15.46,4.571,884.2,266.78,339.65,29897.12,1041051.35,15179969.61,15441259.68,171399.63,18217343.84,500.0,98.3078,30174.9,-48045944.21,-28045944.21,normal,,0.254318,,365.0
2023-11-08,5.254649,7.669464,5.075314,15.09,4.4599,628.49,555.78,431.24,64356.73,1052340.51,15180045.95,15386362.19,171472.33,18153418.35,500.0,98.6591,63998.19,-47981946.02,-27981946.02,normal,,0.326318,Banks pass annual Fed stress tests with strong buffers,365.0
2023-11-09,5.324072,7.585519,5.613049,15.05,4.4691,1146.05,249.07,153.58,61708.54,1058896.0,15180987.79,15333757.56,172369.32,18091863.4,500.0,99.0037,62451.94,-47919494.08,-27919494.08,normal,,0.27737,,365.0
2023-11-10,5.281822,7.312285,4.865015,15.26,4.4547,1206.07,314.79,224.74,68012.96,1073535.95,15181923.63,15275450.13,173260.6,18024075.17,500.0,99.3877,68679.51,-47850814.57,-27850814.57,normal,,0.235764,,365.0
2023-11-13,5.290796,7.412679,5.286829,14.49,4.5114,647.99,523.54,417.21,58917.93,1076208.12,15182054.3,15225597.14,173385.05,17965574.46,500.0,99.714,58625.17,-47792189.41,-27792189.41,normal,,0.2004,,365.0
2023-11-14,5.395884,7.314489,4.940179,14.33,4.4936,643.14,343.95,279.56,28229.24,1050607.91,15182368.45,15203134.87,173684.23,17937624.77,500.0,99.8634,28248.87,-47763940.54,-27763940.54,normal,,0.17034,,365.0
2023-11-15,5.388167,6.98755,5.743001,14.16,4.4616,859.45,576.6,178.14,69201.7,1064082.78,15182665.44,15143805.24,173967.09,17868601.21,500.0,100.2566,69306.42,-47694634.12,-27694634.12,normal,,0.144789,,365.0
2023-11-16,5.362467,7.264212,4.933375,14.43,4.4731,388.04,768.03,160.56,60655.5,1071225.05,15182266.45,15092008.43,173587.09,17808106.27,500.0,100.5981,60114.95,-47634519.17,-27634519.17,normal,,0.123071,,365.0
2023-11-17,5.27178,7.251105,5.494814,14.36,4.3725,964.98,346.0,439.88,28981.54,1046255.25,15182916.38,15069027.46,174206.08,17779564.61,500.0,100.7558,29160.64,-47605358.53,-27605358.53,normal,,0.10461,,365.0
2023-11-20,5.313135,7.319387,5.176264,14.33,4.3836,673.17,433.82,390.24,61530.39,1053775.71,15183167.7,15016694.27,174445.42,17718424.45,500.0,101.1086,61379.5,-47543979.03,-27543979.03,normal,,0.088918,,365.0
2023-11-21,5.394658,7.298332,5.607319,13.96,4.3485,564.45,739.27,259.8,45542.97,1046433.56,15182984.14,14978561.94,174270.61,17673141.28,500.0,101.3648,45108.36,-47498870.67,-27498870.67,normal,,0.075581,,365.0
2023-11-22,5.337554,6.933217,4.87547,13.98,4.3764,1045.08,700.08,300.96,60937.22,1053192.85,15183346.39,14926700.41,174615.61,17612505.02,500.0,101.7194,60981.25,-47437889.42,-27437889.42,normal,,0.064244,,365.0
2023-11-23,5.45362,7.863097,5.790524,13.7,4.3203,700.42,799.92,251.27,43333.82,1043301.99,15183241.92,14890569.81,174516.11,17569422.47,500.0,101.9655,42983.06,-47394906.36,-27394906.36,normal,,0.054607,,365.0
2023-11-24,5.350964,7.402754,4.914964,14.07,4.2944,845.93,483.85,191.31,27059.49,1018411.18,15183622.09,14868994.5,174878.18,17542554.29,500.0,102.116,27230.26,-47367676.11,-27367676.11,normal,,0.046416,,365.0
2023-11-27,5.340236,7.391002,5.090738,13.6,4.2911,465.42,433.27,351.84,53320.15,1018939.26,15183655.86,14823946.64,174910.34,17489585.98,500.0,102.4265,53000.47,-47314675.64,-27314675.64,normal,,0.051416,Quarterly earnings season opens with mixed results,365.0
2023-11-28,5.313524,6.846721,5.810287,13.75,4.2909,632.84,387.96,226.06,65485.61,1032222.97,15183912.98,14767824.08,175155.21,17424326.43,500.0,102.8175,65504.42,-47249171.22,-27249171.22,normal,,0.043704,,365.0
2023-11-29,5.337118,7.483052,5.273605,13.54,4.211,435.82,729.39,234.39,43211.51,1023633.19,15183604.73,14731708.34,174861.64,17381349.31,500.0,103.0675,42683.55,-47206487.67,-27206487.67,normal,,0.043704,Bond markets trade sideways amid low volatility,365.0
2023-11-30,5.321873,7.021694,5.632889,13.57,4.2224,541.91,529.71,261.72,67757.88,1038119.78,15183617.53,14673612.88,174873.84,17313853.15,500.0,103.4757,67508.36,-47138979.31,-27138979.31,normal,,0.037148,,365.0
2023-12-01,5.367742,6.999529,4.989976,13.5,4.1661,472.09,460.0,268.88,64076.33,1050143.9,15183630.23,14618775.95,174885.93,17250045.71,500.0,103.8639,63819.53,-47075159.78,-27075159.78,normal,,0.031576,,365.0
2023-12-04,5.380992,7.022042,5.702071,13.42,4.0636,711.28,501.61,331.68,45351.95,1041298.33,15183850.38,14580961.49,175095.6,17205025.44,500.0,104.1348,45229.94,-47029929.84,-27029929.84,normal,,0.026839,,365.0
2023-12-05,5.288107,7.396404,5.50346,13.39,4.1617,989.25,479.58,191.28,28105.13,1017818.65,15184385.53,14558434.19,175605.27,17177111.59,500.0,104.2996,28423.51,-47001506.33,-27001506.33,normal,,0.022814,,365.0
2023-12-06,5.259045,6.842709,5.032358,13.36,4.1642,622.89,749.28,379.73,65931.86,1031217.29,15184252.82,14502038.62,175478.87,17111559.46,500.0,104.7043,65425.75,-46936080.58,-26936080.58,normal,,0.019392,,365.0
2023-12-07,5.23213,7.462893,5.03121,13.5,4.1355,567.4,679.74,237.38,28788.48,1009885.25,15184134.86,14478831.16,175366.54,17083008.35,500.0,104.8713,28438.77,-46907641.82,-26907641.82,normal,,0.016483,,365.0
2023-12-08,5.357076,7.798502,5.748944,13.21,4.0302,675.48,420.61,405.72,49776.98,1008280.83,15184402.48,14436958.56,175621.41,17033637.1,500.0,105.1773,49626.12,-46858015.69,-26858015.69,normal,,0.01401,,365.0
2023-12-11,5.271191,6.816669,5.360391,13.28,4.0531,1104.72,493.4,257.58,41121.0,1000012.84,15185044.36,14402668.63,176232.72,16992773.68,500.0,105.4322,41474.73,-46816540.96,-26816540.96,normal,,0.46401,"Fed signals potential rate cuts, markets rally",365.0
2023-12-12,5.215251,6.873197,5.619415,13.37,3.9631,1198.83,499.94,204.49,44357.9,994924.85,15185778.2,14365427.57,176931.62,16948620.28,500.0,105.7106,44852.3,-46771688.66,-26771688.66,normal,,0.394409,,365.0
2023-12-13,5.350711,6.874707,5.345297,13.11,4.094,689.31,353.54,424.64,44848.91,988414.97,15186130.75,14328009.23,177267.38,16904196.01,500.0,105.9891,44760.03,-46726928.63,-26726928.63,normal,,0.335247,,365.0
2023-12-14,5.462877,7.762768,5.888205,13.04,3.9806,531.85,687.61,341.24,36197.49,973881.57,15185967.2,14298250.3,177111.61,16868339.76,500.0,106.2086,35700.48,-46691228.15,-26691228.15,normal,,0.28496,,365.0
2023-12-15,5.329676,7.481077,5.364581,13.07,4.0603,1208.18,427.19,260.04,26782.18,953022.05,15186787.24,14276788.51,177892.61,16841817.62,500.0,106.374,27303.13,-46663925.01,-26663925.01,normal,,0.242216,,365.0
2023-12-18,5.374692,7.188782,5.055175,13.26,4.0567,822.86,728.82,210.89,25669.72,931429.17,15186885.98,14256232.85,177986.64,16816358.79,500.0,106.528,25552.87,-46638372.15,-26638372.15,normal,,0.205884,,365.0
2023-12-19,5.334362,7.346189,5.768229,13.14,3.9854,1045.59,397.5,375.77,39907.95,924305.35,15187566.47,14223019.09,178634.73,16776826.61,500.0,106.7816,40180.27,-46598191.88,-26598191.88,normal,,0.175001,,365.0
2023-12-20,5.324729,7.504995,5.715541,13.05,3.9789,441.12,568.73,430.27,49826.09,925995.39,15187432.48,14180941.75,178507.12,16727430.78,500.0,107.0975,49268.22,-46548923.66,-26548923.66,normal,,0.148751,,365.0
2023-12-21,5.378987,7.143918,5.100257,13.18,4.0415,435.34,350.0,261.38,34825.66,912925.64,15187522.09,14152219.87,178592.47,16692866.5,500.0,107.3155,34649.63,-46514274.03,-26514274.03,normal,,0.126438,,365.0
2023-12-22,5.314528,7.747543,5.570243,12.98,3.9963,550.84,390.74,455.6,31056.64,897675.82,15187690.19,14126979.48,178752.56,16662265.46,500.0,107.5084,30761.14,-46483512.9,-26483512.9,normal,,0.107473,,365.0
2023-12-25,5.344252,7.107075,5.420002,13.22,4.0432,1007.78,383.78,424.48,41996.95,893959.87,15188345.39,14091859.88,179376.57,16620692.99,500.0,107.781,42196.47,-46441316.42,-26441316.42,normal,,0.091352,,365.0
2023-12-26,5.347146,6.861775,5.726468,13.19,4.0224,1024.02,780.73,443.03,63496.54,910773.88,15188600.85,14037435.86,179619.85,16557639.48,500.0,108.2007,63296.8,-46378019.63,-26378019.63,normal,,0.077649,,365.0
2023-12-27,5.294391,6.833523,5.12127,13.1,3.9728,502.29,840.44,265.23,40075.02,903105.25,15188245.78,14003964.06,179281.7,16517829.69,500.0,108.4568,39471.63,-46338548.0,-26338548.0,normal,,0.066002,,365.0
2023-12-28,5.382876,7.135094,5.760474,13.03,3.9575,1053.76,353.28,288.33,26073.38,883885.92,15188981.28,13983042.76,179982.18,16492044.65,500.0,108.6243,26485.53,-46312062.47,-26312062.47,normal,,0.056101,,365.0
2023-12-29,5.320675,7.080066,5.366923,13.03,4.0598,916.07,342.64,348.72,30597.15,870380.22,15189583.39,13958035.55,180555.61,16461796.21,500.0,108.8232,30821.87,-46281240.6,-26281240.6,normal,,0.356101,Sovereign wealth fund announces $10B bank investment,365.0
2024-01-01,5.289719,6.940902,5.600022,13.23,4.0366,698.23,551.22,318.78,56463.51,880990.4,15189737.75,13909789.37,180702.62,16405651.48,500.0,109.2018,56291.74,-46224948.86,-26224948.86,normal,,0.302686,,365.0
2024-01-02,5.358596,7.414103,5.649937,13.32,4.0398,1152.41,496.23,333.07,27050.63,863722.18,15190426.74,13887975.66,181358.8,16378933.92,500.0,109.3783,27373.74,-46197575.12,-26197575.12,normal,,0.257283,,365.0
2024-01-03,5.282112,7.163287,5.50099,13.08,4.0934,989.97,392.12,377.16,39370.39,859223.86,15191054.49,13855086.22,181956.65,16339940.69,500.0,109.6424,39591.08,-46157984.03,-26157984.03,normal,,0.262283,Quarterly earnings season opens with mixed results,365.0
2024-01-04,5.331502,7.532234,5.687127,13.22,4.1158,1240.44,285.66,463.78,45405.23,864380.97,15192057.01,13816675.87,182911.44,16294999.23,500.0,109.9545,45896.24,-46112087.8,-26112087.8,normal,,0.222941,,365.0
2024-01-05,5.329514,7.72194,5.473254,12.89,4.0599,847.8,730.69,220.38,30926.59,853042.79,15192179.98,13791148.36,183028.56,16264293.03,500.0,110.1589,30823.33,-46081264.47,-26081264.47,normal,,0.1895,,365.0
2024-01-08,5.387878,7.632064,5.41986,13.1,4.0658,878.74,486.19,480.58,37395.5,847992.09,15192592.16,13760042.84,183421.11,16227378.11,500.0,110.4109,37307.47,-46043957.0,-26043957.0,normal,,0.161075,,365.0
2024-01-09,5.355301,7.600382,5.760278,13.18,4.103,932.35,535.87,477.26,47533.33,854011.28,15193008.46,13719764.05,183817.59,16180322.04,500.0,110.7381,47452.55,-45996504.45,-25996504.45,normal,,0.136914,,365.0
2024-01-10,5.328666,7.803199,5.050731,13.06,4.03,417.59,325.87,317.78,25455.44,837610.75,15193104.76,13699221.65,183909.3,16155184.38,500.0,110.9049,25229.37,-45971275.08,-25971275.08,normal,,0.116376,,365.0
2024-01-11,5.373587,7.265023,5.863508,13.06,4.0975,793.26,367.93,333.65,39578.43,835153.36,15193551.36,13666007.73,184334.63,16115939.6,500.0,111.1777,39670.1,-45931604.98,-25931604.98,normal,,0.09892,,365.0
2024-01-12,5.404098,7.897466,5.872396,13.1,4.1139,570.98,661.62,486.11,56084.24,847670.81,15193456.19,13618118.91,184243.99,16060341.47,500.0,111.568,55507.5,-45876097.48,-25876097.48,normal,,0.084082,,365.0
2024-01-15,5.359731,7.56243,5.605483,13.24,4.1279,789.08,762.02,199.75,41803.01,846700.09,15193484.6,13582806.02,184271.05,16018738.2,500.0,111.8582,41630.32,-45834467.16,-25834467.16,normal,,0.07147,,365.0
2024-01-16,5.330552,7.695968,5.248371,13.2,4.0253,533.76,982.61,314.46,32445.36,837519.53,15193013.31,13555931.35,183822.2,15986607.31,500.0,112.0765,31682.04,-45802785.11,-25802785.11,normal,,-0.04853,China property crisis deepens — Evergrande liquidation,365.0
2024-01-17,5.260079,6.869677,5.655524,12.96,4.0784,995.24,671.65,288.98,56347.85,849443.67,15193353.07,13507701.28,184145.78,15930548.44,500.0,112.4792,56382.46,-45746402.66,-25746402.66,normal,,0.07147,US GDP grows 3.3% — stronger than expected,365.0
2024-01-18,5.273229,7.695429,4.924936,13.0,4.0784,422.81,872.42,282.16,49358.37,856248.06,15192880.98,13465623.81,183696.17,15881472.24,500.0,112.8272,48626.59,-45697776.06,-25697776.06,normal,,0.060749,,365.0
2024-01-19,5.313732,7.654759,5.575545,13.22,4.1235,833.4,818.45,410.99,44691.73,858564.62,15192896.68,13427870.1,183711.13,15837191.5,500.0,113.1445,44295.69,-45653480.37,-25653480.37,normal,,0.051637,,365.0
2024-01-22,5.297513,7.16013,4.925296,13.44,4.1537,662.69,969.39,305.62,24724.42,840951.84,15192574.64,13407979.42,183404.42,15812772.7,500.0,113.3099,24112.1,-45629368.27,-25629368.27,normal,,0.043891,,365.0
2024-01-23,5.320034,7.78472,5.695591,13.04,4.2007,478.5,530.15,180.52,50937.38,849355.54,15192520.41,13364413.33,183352.77,15762015.84,500.0,113.6789,50705.2,-45578663.07,-25578663.07,normal,,0.037308,,365.0
2024-01-24,5.333019,7.611488,4.902836,13.37,4.123,936.84,522.49,249.33,26653.31,832781.41,15192955.48,13342819.37,183767.12,15735611.87,500.0,113.8662,26818.32,-45551844.75,-25551844.75,normal,,-0.082692,China property crisis deepens — Evergrande liquidation,365.0
2024-01-25,5.358233,7.430215,5.729247,13.39,4.1277,731.02,567.53,242.65,62577.58,852934.93,15193127.14,13288835.18,183930.61,15673276.94,500.0,114.33,62498.42,-45489346.33,-25489346.33,normal,,-0.070289,,365.0
2024-01-26,5.326242,7.516374,5.21918,13.67,4.201,802.34,1042.05,255.56,46836.44,856593.02,15192875.44,13249046.55,183690.9,15626696.06,500.0,114.6715,46341.16,-45443005.17,-25443005.17,normal,,-0.059745,,365.0
2024-01-29,5.355931,7.501399,4.900703,13.51,4.1801,975.0,1055.48,324.25,38701.1,853030.08,15192790.93,13216600.35,183610.41,15588319.21,500.0,114.9523,38296.36,-45404708.8,-25404708.8,normal,,-0.050783,,365.0
2024-01-30,5.333436,7.305444,5.632115,13.64,4.2255,742.22,397.59,417.34,36177.07,846434.35,15193152.79,13186551.59,183955.04,15552559.48,500.0,115.217,36104.36,-45368604.44,-25368604.44,normal,,-0.043166,,365.0
2024-01-31,5.224708,7.021785,4.95877,13.63,4.1895,392.63,490.95,294.86,32268.65,836071.31,15193049.56,13159887.1,183856.73,15520585.69,500.0,115.4497,31875.48,-45336728.96,-25336728.96,normal,,-0.036691,,365.0
2024-02-01,5.279933,7.286645,5.308073,13.35,4.1339,960.86,836.62,241.1,37908.79,832451.65,15193180.02,13128056.76,183980.97,15482918.0,500.0,115.7306,37791.93,-45298937.03,-25298937.03,normal,,-0.031187,,365.0
2024-02-02,5.32232,7.729896,4.879273,13.77,4.1313,1008.95,634.35,460.89,40308.52,831022.85,15193573.35,13094276.45,184355.57,15443070.36,500.0,116.0322,40222.23,-45258714.8,-25258714.8,normal,,-0.026509,,365.0
2024-02-05,5.265523,7.710232,4.877928,13.77,4.1364,516.18,697.7,306.09,47907.94,836442.95,15193382.76,13053534.79,184174.05,15395468.51,500.0,116.3929,47420.34,-45211294.45,-25211294.45,normal,,-0.022533,,365.0
2024-02-06,5.361976,7.647271,5.559118,13.84,4.2343,698.1,506.28,455.97,60218.61,852559.33,15193584.16,13001940.31,184365.87,15335705.86,500.0,116.8563,59954.46,-45151340.0,-25151340.0,normal,,-0.019153,,365.0
2024-02-07,5.411589,7.477317,5.209103,14.34,4.2613,550.82,1082.13,482.3,44391.27,852932.15,15193026.28,12964572.49,183834.55,15291796.9,500.0,117.1888,43377.65,-45107962.35,-25107962.35,normal,,-0.139153,China property crisis deepens — Evergrande liquidation,365.0
2024-02-08,5.39496,7.437002,5.49663,13.53,4.2941,713.97,734.27,261.56,25506.15,835410.82,15193004.96,12943989.64,183814.24,15266552.31,500.0,117.375,25224.28,-45082738.07,-25082738.07,normal,,-0.11828,,365.0
2024-02-09,5.318623,7.294856,5.806397,14.08,4.2566,744.56,685.91,301.21,54739.69,846690.68,15193066.55,12897155.87,183872.9,15212113.83,500.0,117.8017,54497.14,-45028240.93,-25028240.93,normal,,-0.100538,,365.0
2024-02-12,5.409456,7.473273,5.066909,13.88,4.2847,642.24,861.56,179.39,47664.87,849814.46,15192836.26,12856626.05,183653.58,15164628.35,500.0,118.1713,47266.16,-44980974.76,-24980974.76,normal,,-0.085457,,365.0
2024-02-13,5.337924,6.978757,5.521689,13.99,4.2157,939.0,1031.63,310.01,33378.48,842421.15,15192738.99,12828882.88,183560.95,15131559.87,500.0,118.426,32975.84,-44947998.93,-24947998.93,normal,,-0.072639,,365.0
2024-02-14,5.312033,7.743956,5.439971,13.97,4.1961,568.81,1020.81,382.44,47122.91,845583.78,15192264.4,12788972.76,183108.95,15084819.41,500.0,118.7919,46288.47,-44901710.46,-24901710.46,normal,,-0.061743,,365.0
2024-02-15,5.297306,7.429042,5.561955,13.94,4.2861,1054.22,755.87,394.46,24747.01,828623.8,15192577.67,12769136.01,183407.31,15060466.86,500.0,118.9789,24650.9,-44877059.56,-24877059.56,normal,,-0.052481,,365.0
2024-02-16,5.313878,7.503162,5.151989,13.89,4.266,911.27,909.34,236.98,59315.59,845016.67,15192579.69,12718099.64,183409.23,15001388.25,500.0,119.4564,59080.54,-44817979.02,-24817979.02,normal,,-0.044609,,365.0
2024-02-19,5.30931,7.135334,5.454844,13.91,4.2477,1054.03,453.45,325.62,38555.36,841776.54,15193210.3,12685796.4,184009.81,14963158.51,500.0,119.7655,38830.32,-44779148.7,-24779148.7,normal,,-0.037918,,365.0
2024-02-20,5.339083,7.16397,5.356132,13.62,4.2578,457.42,866.19,484.24,52541.59,850260.37,15192781.1,12641103.02,183601.05,14911101.16,500.0,120.1856,51648.58,-44727500.12,-24727500.12,normal,,-0.03223,,365.0
